lesion_id,image_id,num_images
HAM_0004795,['ISIC_0026595'],1
HAM_0004796,['ISIC_0032143'],1
HAM_0004797,['ISIC_0024895'],1
HAM_0004798,['ISIC_0029103'],1
HAM_0004799,['ISIC_0030807'],1
HAM_0004800,['ISIC_0029620'],1
HAM_0004801,['ISIC_0030365'],1
HAM_0004803,['ISIC_0030880'],1
HAM_0004804,['ISIC_0030497'],1
HAM_0004805,['ISIC_0028641'],1
HAM_0004807,['ISIC_0030124'],1
HAM_0004808,['ISIC_0029078'],1
HAM_0004810,['ISIC_0030220'],1
HAM_0004812,['ISIC_0025682'],1
HAM_0004815,['ISIC_0031342'],1
HAM_0004816,['ISIC_0031608'],1
HAM_0004817,['ISIC_0025238'],1
HAM_0004818,['ISIC_0030736'],1
HAM_0004819,['ISIC_0028975'],1
HAM_0004820,['ISIC_0030722'],1
HAM_0004821,['ISIC_0031885'],1
HAM_0004822,['ISIC_0029788'],1
HAM_0004823,['ISIC_0032108'],1
HAM_0004824,['ISIC_0026698'],1
HAM_0004825,['ISIC_0028152'],1
HAM_0004826,['ISIC_0027564'],1
HAM_0004827,['ISIC_0027819'],1
HAM_0004828,['ISIC_0028848'],1
HAM_0004831,['ISIC_0025144'],1
HAM_0004832,['ISIC_0024709'],1
HAM_0004834,['ISIC_0025328'],1
HAM_0004835,['ISIC_0031809'],1
HAM_0004837,['ISIC_0030735'],1
HAM_0004838,['ISIC_0030869'],1
HAM_0004840,['ISIC_0025273'],1
HAM_0004841,['ISIC_0028694'],1
HAM_0004842,['ISIC_0026854'],1
HAM_0004843,['ISIC_0031280'],1
HAM_0004845,['ISIC_0026486'],1
HAM_0004846,['ISIC_0026411'],1
HAM_0004847,['ISIC_0030906'],1
HAM_0004849,['ISIC_0032991'],1
HAM_0004851,['ISIC_0031219'],1
HAM_0004855,['ISIC_0026642'],1
HAM_0004856,['ISIC_0026299'],1
HAM_0004858,['ISIC_0032239'],1
HAM_0004860,['ISIC_0031732'],1
HAM_0004861,['ISIC_0031153'],1
HAM_0004862,['ISIC_0032057'],1
HAM_0004863,['ISIC_0024945'],1
HAM_0004864,['ISIC_0024682'],1
HAM_0004865,['ISIC_0028157'],1
HAM_0004866,['ISIC_0032184'],1
HAM_0004868,['ISIC_0031538'],1
HAM_0004869,['ISIC_0025370'],1
HAM_0004870,['ISIC_0024751'],1
HAM_0004871,['ISIC_0030261'],1
HAM_0004873,['ISIC_0029020'],1
HAM_0004874,['ISIC_0032160'],1
HAM_0004875,['ISIC_0028268'],1
HAM_0004876,['ISIC_0029356'],1
HAM_0004879,['ISIC_0032419'],1
HAM_0004880,['ISIC_0028583'],1
HAM_0004885,['ISIC_0030570'],1
HAM_0004887,['ISIC_0024717'],1
HAM_0004888,['ISIC_0030107'],1
HAM_0004890,['ISIC_0028054'],1
HAM_0004891,['ISIC_0027943'],1
HAM_0004892,['ISIC_0025228'],1
HAM_0004893,['ISIC_0031906'],1
HAM_0004894,['ISIC_0030643'],1
HAM_0004896,['ISIC_0025369'],1
HAM_0004899,['ISIC_0027930'],1
HAM_0004900,['ISIC_0027860'],1
HAM_0004901,['ISIC_0025361'],1
HAM_0004902,['ISIC_0030823'],1
HAM_0004903,['ISIC_0025604'],1
HAM_0004904,['ISIC_0032381'],1
HAM_0004905,['ISIC_0027162'],1
HAM_0004906,['ISIC_0028522'],1
HAM_0004907,['ISIC_0026001'],1
HAM_0004909,['ISIC_0025118'],1
HAM_0004911,['ISIC_0030860'],1
HAM_0004913,['ISIC_0025770'],1
HAM_0004915,['ISIC_0025272'],1
HAM_0004916,['ISIC_0026010'],1
HAM_0004918,['ISIC_0026317'],1
HAM_0004919,['ISIC_0025226'],1
HAM_0004920,['ISIC_0030983'],1
HAM_0004921,['ISIC_0025389'],1
HAM_0004922,['ISIC_0027108'],1
HAM_0004924,['ISIC_0027040'],1
HAM_0004925,['ISIC_0024873'],1
HAM_0004926,['ISIC_0024785'],1
HAM_0004929,['ISIC_0029044'],1
HAM_0004931,['ISIC_0026428'],1
HAM_0004932,['ISIC_0032212'],1
HAM_0004933,['ISIC_0025558'],1
HAM_0004937,['ISIC_0026988'],1
HAM_0004938,['ISIC_0027214'],1
HAM_0004939,['ISIC_0026521'],1
HAM_0004941,['ISIC_0027121'],1
HAM_0004942,['ISIC_0028202'],1
HAM_0004943,['ISIC_0027790'],1
HAM_0004944,['ISIC_0030559'],1
HAM_0004946,['ISIC_0030425'],1
HAM_0004948,['ISIC_0025736'],1
HAM_0004950,['ISIC_0031878'],1
HAM_0004951,['ISIC_0026339'],1
HAM_0004952,['ISIC_0028111'],1
HAM_0004954,['ISIC_0030156'],1
HAM_0004955,['ISIC_0027128'],1
HAM_0004956,['ISIC_0030810'],1
HAM_0004958,['ISIC_0027652'],1
HAM_0004959,['ISIC_0028262'],1
HAM_0004961,['ISIC_0025705'],1
HAM_0004964,['ISIC_0028062'],1
HAM_0004965,['ISIC_0025287'],1
HAM_0004966,['ISIC_0029508'],1
HAM_0004967,['ISIC_0028815'],1
HAM_0004969,['ISIC_0025521'],1
HAM_0004971,['ISIC_0028836'],1
HAM_0004972,['ISIC_0026997'],1
HAM_0004973,['ISIC_0025872'],1
HAM_0004974,['ISIC_0028959'],1
HAM_0004977,['ISIC_0028740'],1
HAM_0004978,['ISIC_0032101'],1
HAM_0004981,['ISIC_0030493'],1
HAM_0004982,['ISIC_0025192'],1
HAM_0004983,['ISIC_0030291'],1
HAM_0004985,['ISIC_0024518'],1
HAM_0004986,['ISIC_0025598'],1
HAM_0004987,['ISIC_0027132'],1
HAM_0004988,['ISIC_0025659'],1
HAM_0004989,['ISIC_0028669'],1
HAM_0004990,['ISIC_0028433'],1
HAM_0004992,['ISIC_0026132'],1
HAM_0004993,['ISIC_0031736'],1
HAM_0004994,['ISIC_0028839'],1
HAM_0004995,['ISIC_0029869'],1
HAM_0004999,['ISIC_0027690'],1
HAM_0005000,['ISIC_0031312'],1
HAM_0005001,['ISIC_0031438'],1
HAM_0005002,['ISIC_0031869'],1
HAM_0005003,['ISIC_0026689'],1
HAM_0005004,['ISIC_0028708'],1
HAM_0005005,['ISIC_0031920'],1
HAM_0005006,['ISIC_0031146'],1
HAM_0005007,['ISIC_0024668'],1
HAM_0005009,['ISIC_0027569'],1
HAM_0005011,['ISIC_0026393'],1
HAM_0005012,['ISIC_0031251'],1
HAM_0005013,['ISIC_0030448'],1
HAM_0005014,['ISIC_0030504'],1
HAM_0005015,['ISIC_0026355'],1
HAM_0005016,['ISIC_0027045'],1
HAM_0005019,['ISIC_0029097'],1
HAM_0005020,['ISIC_0026626'],1
HAM_0005022,['ISIC_0027367'],1
HAM_0005023,['ISIC_0031805'],1
HAM_0005024,['ISIC_0025803'],1
HAM_0005025,['ISIC_0032261'],1
HAM_0005028,['ISIC_0031190'],1
HAM_0005029,['ISIC_0031514'],1
HAM_0005030,['ISIC_0028303'],1
HAM_0005031,['ISIC_0025109'],1
HAM_0005032,['ISIC_0027376'],1
HAM_0005033,['ISIC_0032224'],1
HAM_0005035,['ISIC_0025536'],1
HAM_0005036,['ISIC_0025815'],1
HAM_0005037,['ISIC_0028108'],1
HAM_0005038,['ISIC_0026914'],1
HAM_0005039,['ISIC_0024320'],1
HAM_0005041,['ISIC_0028019'],1
HAM_0005042,['ISIC_0026220'],1
HAM_0005043,['ISIC_0025004'],1
HAM_0005044,['ISIC_0032169'],1
HAM_0005045,['ISIC_0030701'],1
HAM_0005046,['ISIC_0029561'],1
HAM_0005047,['ISIC_0029105'],1
HAM_0005048,['ISIC_0029553'],1
HAM_0005049,['ISIC_0028201'],1
HAM_0005050,['ISIC_0025949'],1
HAM_0005051,['ISIC_0031798'],1
HAM_0005053,['ISIC_0024761'],1
HAM_0005054,['ISIC_0030676'],1
HAM_0005055,['ISIC_0030903'],1
HAM_0005057,['ISIC_0027711'],1
HAM_0005059,['ISIC_0034027'],1
HAM_0005061,['ISIC_0032466'],1
HAM_0005063,['ISIC_0030419'],1
HAM_0005065,['ISIC_0031256'],1
HAM_0005066,['ISIC_0030787'],1
HAM_0005067,['ISIC_0026261'],1
HAM_0005068,['ISIC_0026156'],1
HAM_0005069,['ISIC_0028301'],1
HAM_0005070,['ISIC_0030863'],1
HAM_0005071,['ISIC_0029987'],1
HAM_0005072,['ISIC_0031632'],1
HAM_0005073,['ISIC_0029956'],1
HAM_0005074,['ISIC_0028200'],1
HAM_0005076,['ISIC_0024404'],1
HAM_0005077,['ISIC_0028646'],1
HAM_0005079,['ISIC_0028420'],1
HAM_0005080,['ISIC_0027951'],1
HAM_0005081,['ISIC_0029326'],1
HAM_0005087,['ISIC_0024765'],1
HAM_0005088,['ISIC_0031647'],1
HAM_0005089,['ISIC_0025673'],1
HAM_0005092,['ISIC_0030232'],1
HAM_0005093,['ISIC_0030517'],1
HAM_0005094,['ISIC_0027816'],1
HAM_0005095,['ISIC_0030324'],1
HAM_0005096,['ISIC_0029741'],1
HAM_0005097,['ISIC_0031018'],1
HAM_0005098,['ISIC_0024728'],1
HAM_0005099,['ISIC_0029648'],1
HAM_0005100,['ISIC_0030274'],1
HAM_0005101,['ISIC_0024643'],1
HAM_0005102,['ISIC_0028128'],1
HAM_0005103,['ISIC_0025079'],1
HAM_0005104,['ISIC_0030204'],1
HAM_0005105,['ISIC_0027377'],1
HAM_0005108,['ISIC_0026078'],1
HAM_0005111,['ISIC_0030911'],1
HAM_0005112,['ISIC_0024386'],1
HAM_0005113,['ISIC_0028516'],1
HAM_0005114,['ISIC_0028038'],1
HAM_0005117,['ISIC_0025712'],1
HAM_0005118,['ISIC_0025357'],1
HAM_0005119,['ISIC_0029335'],1
HAM_0005120,['ISIC_0027685'],1
HAM_0005122,['ISIC_0034265'],1
HAM_0005123,['ISIC_0025877'],1
HAM_0005124,['ISIC_0030150'],1
HAM_0005125,['ISIC_0024726'],1
HAM_0005128,['ISIC_0025549'],1
HAM_0005129,['ISIC_0027870'],1
HAM_0005130,['ISIC_0032002'],1
HAM_0005133,['ISIC_0028409'],1
HAM_0005134,['ISIC_0029523'],1
HAM_0005136,['ISIC_0024337'],1
HAM_0005138,['ISIC_0027207'],1
HAM_0005139,['ISIC_0028260'],1
HAM_0005140,['ISIC_0026662'],1
HAM_0005142,['ISIC_0031701'],1
HAM_0005143,['ISIC_0030303'],1
HAM_0005144,['ISIC_0026130'],1
HAM_0005145,['ISIC_0032255'],1
HAM_0005147,['ISIC_0029076'],1
HAM_0005148,['ISIC_0026969'],1
HAM_0005150,['ISIC_0028161'],1
HAM_0005151,['ISIC_0030992'],1
HAM_0005152,['ISIC_0030112'],1
HAM_0005153,['ISIC_0030847'],1
HAM_0005156,['ISIC_0033330'],1
HAM_0005158,['ISIC_0031950'],1
HAM_0005161,['ISIC_0030472'],1
HAM_0005163,['ISIC_0026888'],1
HAM_0005164,['ISIC_0028837'],1
HAM_0005165,['ISIC_0030108'],1
HAM_0005166,['ISIC_0024815'],1
HAM_0005167,['ISIC_0031780'],1
HAM_0005168,['ISIC_0028277'],1
HAM_0005169,['ISIC_0027557'],1
HAM_0005170,['ISIC_0026253'],1
HAM_0005171,['ISIC_0029380'],1
HAM_0005172,['ISIC_0027156'],1
HAM_0005174,['ISIC_0032276'],1
HAM_0005176,['ISIC_0031117'],1
HAM_0005177,['ISIC_0029423'],1
HAM_0005178,['ISIC_0030285'],1
HAM_0005179,['ISIC_0024957'],1
HAM_0005180,['ISIC_0024454'],1
HAM_0005181,['ISIC_0027483'],1
HAM_0005182,['ISIC_0031288'],1
HAM_0005183,['ISIC_0029696'],1
HAM_0005184,['ISIC_0029644'],1
HAM_0005186,['ISIC_0026993'],1
HAM_0005187,['ISIC_0029385'],1
HAM_0005189,['ISIC_0025762'],1
HAM_0005191,['ISIC_0031177'],1
HAM_0005192,['ISIC_0031858'],1
HAM_0005195,['ISIC_0025929'],1
HAM_0005197,['ISIC_0030922'],1
HAM_0005200,['ISIC_0032393'],1
HAM_0005201,['ISIC_0028855'],1
HAM_0005202,['ISIC_0028974'],1
HAM_0005203,['ISIC_0027742'],1
HAM_0005204,['ISIC_0024749'],1
HAM_0005205,['ISIC_0027581'],1
HAM_0005208,['ISIC_0028781'],1
HAM_0005210,['ISIC_0025965'],1
HAM_0005211,['ISIC_0030282'],1
HAM_0005214,['ISIC_0031114'],1
HAM_0005215,['ISIC_0028406'],1
HAM_0005216,['ISIC_0032161'],1
HAM_0005217,['ISIC_0025057'],1
HAM_0005218,['ISIC_0028939'],1
HAM_0005219,['ISIC_0027935'],1
HAM_0005220,['ISIC_0025479'],1
HAM_0005221,['ISIC_0029019'],1
HAM_0005222,['ISIC_0026636'],1
HAM_0005223,['ISIC_0029536'],1
HAM_0005224,['ISIC_0026929'],1
HAM_0005225,['ISIC_0031213'],1
HAM_0005226,['ISIC_0029290'],1
HAM_0005228,['ISIC_0026702'],1
HAM_0005229,['ISIC_0030003'],1
HAM_0005232,['ISIC_0025993'],1
HAM_0005233,['ISIC_0026289'],1
HAM_0005234,['ISIC_0027347'],1
HAM_0005235,['ISIC_0029437'],1
HAM_0005236,['ISIC_0026366'],1
HAM_0005238,['ISIC_0030393'],1
HAM_0005239,['ISIC_0028679'],1
HAM_0005240,['ISIC_0030169'],1
HAM_0005241,['ISIC_0029699'],1
HAM_0005242,['ISIC_0027597'],1
HAM_0005243,['ISIC_0024885'],1
HAM_0005244,['ISIC_0030473'],1
HAM_0005245,['ISIC_0024375'],1
HAM_0005246,['ISIC_0030059'],1
HAM_0005247,['ISIC_0024687'],1
HAM_0005250,['ISIC_0029792'],1
HAM_0005251,['ISIC_0026868'],1
HAM_0005252,['ISIC_0028185'],1
HAM_0005253,['ISIC_0026715'],1
HAM_0005256,['ISIC_0033728'],1
HAM_0005257,['ISIC_0033751'],1
HAM_0005259,['ISIC_0030174'],1
HAM_0005260,['ISIC_0025485'],1
HAM_0005261,['ISIC_0027390'],1
HAM_0005262,['ISIC_0030488'],1
HAM_0005266,['ISIC_0027605'],1
HAM_0005267,['ISIC_0026423'],1
HAM_0005268,['ISIC_0027825'],1
HAM_0005269,['ISIC_0025649'],1
HAM_0005270,['ISIC_0032270'],1
HAM_0005271,['ISIC_0025306'],1
HAM_0005272,['ISIC_0028786'],1
HAM_0005277,['ISIC_0030750'],1
HAM_0005278,['ISIC_0027826'],1
HAM_0005279,['ISIC_0030322'],1
HAM_0005281,['ISIC_0028908'],1
HAM_0005283,['ISIC_0030418'],1
HAM_0005285,['ISIC_0025167'],1
HAM_0005286,['ISIC_0025999'],1
HAM_0005288,['ISIC_0026354'],1
HAM_0005290,['ISIC_0026703'],1
HAM_0005291,['ISIC_0026907'],1
HAM_0005292,['ISIC_0030974'],1
HAM_0005293,['ISIC_0025342'],1
HAM_0005294,['ISIC_0027055'],1
HAM_0005295,['ISIC_0024690'],1
HAM_0005296,['ISIC_0029484'],1
HAM_0005301,['ISIC_0026362'],1
HAM_0005302,['ISIC_0031539'],1
HAM_0005304,['ISIC_0026056'],1
HAM_0005305,['ISIC_0028771'],1
HAM_0005306,['ISIC_0027056'],1
HAM_0005307,['ISIC_0027765'],1
HAM_0005308,['ISIC_0032828'],1
HAM_0005310,['ISIC_0027231'],1
HAM_0005311,['ISIC_0025556'],1
HAM_0005313,['ISIC_0033335'],1
HAM_0005314,['ISIC_0030693'],1
HAM_0005317,['ISIC_0030415'],1
HAM_0005320,['ISIC_0025356'],1
HAM_0005321,['ISIC_0031816'],1
HAM_0005322,['ISIC_0030068'],1
HAM_0005323,['ISIC_0027456'],1
HAM_0005324,['ISIC_0029931'],1
HAM_0005325,['ISIC_0024971'],1
HAM_0005326,['ISIC_0026145'],1
HAM_0005327,['ISIC_0031703'],1
HAM_0005329,['ISIC_0028686'],1
HAM_0005330,['ISIC_0024553'],1
HAM_0005332,['ISIC_0027389'],1
HAM_0005333,['ISIC_0032383'],1
HAM_0005334,['ISIC_0031298'],1
HAM_0005337,['ISIC_0025098'],1
HAM_0005338,['ISIC_0031577'],1
HAM_0005340,['ISIC_0031830'],1
HAM_0005341,['ISIC_0031882'],1
HAM_0005343,['ISIC_0027380'],1
HAM_0005344,['ISIC_0029383'],1
HAM_0005346,['ISIC_0028171'],1
HAM_0005348,['ISIC_0029765'],1
HAM_0005349,['ISIC_0027375'],1
HAM_0005350,['ISIC_0032054'],1
HAM_0005352,['ISIC_0027100'],1
HAM_0005354,['ISIC_0026625'],1
HAM_0005355,['ISIC_0031731'],1
HAM_0005356,['ISIC_0028854'],1
HAM_0005357,['ISIC_0029981'],1
HAM_0005358,['ISIC_0026982'],1
HAM_0005359,['ISIC_0030665'],1
HAM_0005361,['ISIC_0024374'],1
HAM_0005366,['ISIC_0026211'],1
HAM_0005367,['ISIC_0029743'],1
HAM_0005369,['ISIC_0026799'],1
HAM_0005370,['ISIC_0025923'],1
HAM_0005372,['ISIC_0030476'],1
HAM_0005373,['ISIC_0030718'],1
HAM_0005375,['ISIC_0028814'],1
HAM_0005376,['ISIC_0025606'],1
HAM_0005377,['ISIC_0028936'],1
HAM_0005380,['ISIC_0027464'],1
HAM_0005384,['ISIC_0030072'],1
HAM_0005385,['ISIC_0028754'],1
HAM_0005387,['ISIC_0026488'],1
HAM_0005388,['ISIC_0027815'],1
HAM_0005390,['ISIC_0024574'],1
HAM_0005391,['ISIC_0030633'],1
HAM_0005392,['ISIC_0024436'],1
HAM_0005393,['ISIC_0025506'],1
HAM_0005394,['ISIC_0026903'],1
HAM_0005397,['ISIC_0028105'],1
HAM_0005398,['ISIC_0028374'],1
HAM_0005399,['ISIC_0030474'],1
HAM_0005400,['ISIC_0029363'],1
HAM_0005401,['ISIC_0029998'],1
HAM_0005402,['ISIC_0031695'],1
HAM_0005403,['ISIC_0026086'],1
HAM_0005405,['ISIC_0025164'],1
HAM_0005406,['ISIC_0027807'],1
HAM_0005407,['ISIC_0028090'],1
HAM_0005408,['ISIC_0031613'],1
HAM_0005410,['ISIC_0025433'],1
HAM_0005411,['ISIC_0026300'],1
HAM_0005412,['ISIC_0030548'],1
HAM_0005414,['ISIC_0027054'],1
HAM_0005416,['ISIC_0029136'],1
HAM_0005418,['ISIC_0029957'],1
HAM_0005419,['ISIC_0030524'],1
HAM_0005422,['ISIC_0030554'],1
HAM_0005423,['ISIC_0025503'],1
HAM_0005424,['ISIC_0025052'],1
HAM_0005425,['ISIC_0029698'],1
HAM_0005426,['ISIC_0028902'],1
HAM_0005427,['ISIC_0028885'],1
HAM_0005428,['ISIC_0031654'],1
HAM_0005430,['ISIC_0024990'],1
HAM_0005431,['ISIC_0026413'],1
HAM_0005432,['ISIC_0031902'],1
HAM_0005434,['ISIC_0033457'],1
HAM_0005436,['ISIC_0026658'],1
HAM_0005437,['ISIC_0030029'],1
HAM_0005438,['ISIC_0027708'],1
HAM_0005439,['ISIC_0033597'],1
HAM_0005440,['ISIC_0027139'],1
HAM_0005441,['ISIC_0031804'],1
HAM_0005443,['ISIC_0025758'],1
HAM_0005444,['ISIC_0025745'],1
HAM_0005445,['ISIC_0027695'],1
HAM_0005446,['ISIC_0031868'],1
HAM_0005448,['ISIC_0024707'],1
HAM_0005449,['ISIC_0030102'],1
HAM_0005451,['ISIC_0029643'],1
HAM_0005452,['ISIC_0024722'],1
HAM_0005453,['ISIC_0027022'],1
HAM_0005454,['ISIC_0029184'],1
HAM_0005455,['ISIC_0029416'],1
HAM_0005456,['ISIC_0026960'],1
HAM_0005457,['ISIC_0025039'],1
HAM_0005458,['ISIC_0030584'],1
HAM_0005460,['ISIC_0028199'],1
HAM_0005461,['ISIC_0027699'],1
HAM_0005462,['ISIC_0028025'],1
HAM_0005464,['ISIC_0031477'],1
HAM_0005465,['ISIC_0026827'],1
HAM_0005466,['ISIC_0024721'],1
HAM_0005467,['ISIC_0024640'],1
HAM_0005468,['ISIC_0029785'],1
HAM_0005470,['ISIC_0028286'],1
HAM_0005471,['ISIC_0028146'],1
HAM_0005472,['ISIC_0027173'],1
HAM_0005473,['ISIC_0026050'],1
HAM_0005474,['ISIC_0031398'],1
HAM_0005475,['ISIC_0025628'],1
HAM_0005476,['ISIC_0027165'],1
HAM_0005477,['ISIC_0029552'],1
HAM_0005479,['ISIC_0028009'],1
HAM_0005482,['ISIC_0029546'],1
HAM_0005484,['ISIC_0032443'],1
HAM_0005485,['ISIC_0029635'],1
HAM_0005486,['ISIC_0024565'],1
HAM_0005487,['ISIC_0031486'],1
HAM_0005488,['ISIC_0024931'],1
HAM_0005489,['ISIC_0033851'],1
HAM_0005490,['ISIC_0033931'],1
HAM_0005491,['ISIC_0032083'],1
HAM_0005492,['ISIC_0032138'],1
HAM_0005493,['ISIC_0028535'],1
HAM_0005494,['ISIC_0027161'],1
HAM_0005495,['ISIC_0028775'],1
HAM_0005497,['ISIC_0029506'],1
HAM_0005498,['ISIC_0032335'],1
HAM_0005499,['ISIC_0025478'],1
HAM_0005500,['ISIC_0033636'],1
HAM_0005501,['ISIC_0025711'],1
HAM_0005502,['ISIC_0029605'],1
HAM_0005503,['ISIC_0029692'],1
HAM_0005506,['ISIC_0032484'],1
HAM_0005507,['ISIC_0029159'],1
HAM_0005508,['ISIC_0032060'],1
HAM_0005511,['ISIC_0031807'],1
HAM_0005512,['ISIC_0025194'],1
HAM_0005514,['ISIC_0024453'],1
HAM_0005515,['ISIC_0031020'],1
HAM_0005516,['ISIC_0028748'],1
HAM_0005517,['ISIC_0028561'],1
HAM_0005518,['ISIC_0032410'],1
HAM_0005520,['ISIC_0031255'],1
HAM_0005521,['ISIC_0031963'],1
HAM_0005523,['ISIC_0027087'],1
HAM_0005525,['ISIC_0026162'],1
HAM_0005526,['ISIC_0026563'],1
HAM_0005527,['ISIC_0031819'],1
HAM_0005528,['ISIC_0028391'],1
HAM_0005529,['ISIC_0025980'],1
HAM_0005532,['ISIC_0030183'],1
HAM_0005533,['ISIC_0027065'],1
HAM_0005534,['ISIC_0032075'],1
HAM_0005536,['ISIC_0026798'],1
HAM_0005538,['ISIC_0028246'],1
HAM_0005540,['ISIC_0024525'],1
HAM_0005541,['ISIC_0025410'],1
HAM_0005543,['ISIC_0024444'],1
HAM_0005544,['ISIC_0027791'],1
HAM_0005546,['ISIC_0029519'],1
HAM_0005547,['ISIC_0032439'],1
HAM_0005548,['ISIC_0027632'],1
HAM_0005549,['ISIC_0028802'],1
HAM_0005550,['ISIC_0030407'],1
HAM_0005551,['ISIC_0029900'],1
HAM_0005552,['ISIC_0025723'],1
HAM_0005554,['ISIC_0027521'],1
HAM_0005555,['ISIC_0032079'],1
HAM_0005556,['ISIC_0028383'],1
HAM_0005559,['ISIC_0032174'],1
HAM_0005560,['ISIC_0027269'],1
HAM_0005562,['ISIC_0025901'],1
HAM_0005563,['ISIC_0029784'],1
HAM_0005564,['ISIC_0026320'],1
HAM_0005565,['ISIC_0027384'],1
HAM_0005567,['ISIC_0028485'],1
HAM_0005568,['ISIC_0032047'],1
HAM_0005569,['ISIC_0027932'],1
HAM_0005570,['ISIC_0032440'],1
HAM_0005574,['ISIC_0027823'],1
HAM_0005575,['ISIC_0029805'],1
HAM_0005576,['ISIC_0026479'],1
HAM_0005577,['ISIC_0028320'],1
HAM_0005578,['ISIC_0032496'],1
HAM_0005580,['ISIC_0029235'],1
HAM_0005582,['ISIC_0030433'],1
HAM_0005583,['ISIC_0025574'],1
HAM_0005585,['ISIC_0025826'],1
HAM_0005586,['ISIC_0024415'],1
HAM_0005589,['ISIC_0026224'],1
HAM_0005590,['ISIC_0024458'],1
HAM_0005591,['ISIC_0025746'],1
HAM_0005592,['ISIC_0026077'],1
HAM_0005593,['ISIC_0029658'],1
HAM_0005595,['ISIC_0029180'],1
HAM_0005596,['ISIC_0027706'],1
HAM_0005597,['ISIC_0025528'],1
HAM_0005598,['ISIC_0029023'],1
HAM_0005599,['ISIC_0030511'],1
HAM_0005600,['ISIC_0025520'],1
HAM_0005602,['ISIC_0027532'],1
HAM_0005604,['ISIC_0024464'],1
HAM_0005605,['ISIC_0024361'],1
HAM_0005606,['ISIC_0025928'],1
HAM_0005612,['ISIC_0024981'],1
HAM_0005613,['ISIC_0030564'],1
HAM_0005614,['ISIC_0030397'],1
HAM_0005615,['ISIC_0031067'],1
HAM_0005616,['ISIC_0029107'],1
HAM_0005618,['ISIC_0027280'],1
HAM_0005619,['ISIC_0025415'],1
HAM_0005620,['ISIC_0024963'],1
HAM_0005621,['ISIC_0028861'],1
HAM_0005622,['ISIC_0030213'],1
HAM_0005623,['ISIC_0030616'],1
HAM_0005625,['ISIC_0031623'],1
HAM_0005626,['ISIC_0031619'],1
HAM_0005628,['ISIC_0032940'],1
HAM_0005629,['ISIC_0029317'],1
HAM_0005630,['ISIC_0025864'],1
HAM_0005633,['ISIC_0029218'],1
HAM_0005634,['ISIC_0025944'],1
HAM_0005635,['ISIC_0024878'],1
HAM_0005637,['ISIC_0028078'],1
HAM_0005638,['ISIC_0030201'],1
HAM_0005639,['ISIC_0030657'],1
HAM_0005640,['ISIC_0030382'],1
HAM_0005643,['ISIC_0032015'],1
HAM_0005644,['ISIC_0027899'],1
HAM_0005645,['ISIC_0030389'],1
HAM_0005646,['ISIC_0029753'],1
HAM_0005647,['ISIC_0027717'],1
HAM_0005648,['ISIC_0027580'],1
HAM_0005653,['ISIC_0027701'],1
HAM_0005654,['ISIC_0032039'],1
HAM_0005655,['ISIC_0029618'],1
HAM_0005656,['ISIC_0026478'],1
HAM_0005657,['ISIC_0024572'],1
HAM_0005658,['ISIC_0024996'],1
HAM_0005659,['ISIC_0028896'],1
HAM_0005660,['ISIC_0026574'],1
HAM_0005661,['ISIC_0025053'],1
HAM_0005667,['ISIC_0032394'],1
HAM_0005668,['ISIC_0028370'],1
HAM_0005669,['ISIC_0024949'],1
HAM_0005671,['ISIC_0029697'],1
HAM_0005674,['ISIC_0031060'],1
HAM_0005675,['ISIC_0030814'],1
HAM_0005676,['ISIC_0024357'],1
HAM_0005677,['ISIC_0032399'],1
HAM_0005680,['ISIC_0027177'],1
HAM_0005681,['ISIC_0027234'],1
HAM_0005682,['ISIC_0028770'],1
HAM_0005683,['ISIC_0025416'],1
HAM_0005685,['ISIC_0031490'],1
HAM_0005687,['ISIC_0027880'],1
HAM_0005688,['ISIC_0027186'],1
HAM_0005690,['ISIC_0025487'],1
HAM_0005691,['ISIC_0032457'],1
HAM_0005692,['ISIC_0031931'],1
HAM_0005693,['ISIC_0027781'],1
HAM_0005694,['ISIC_0030753'],1
HAM_0005695,['ISIC_0030198'],1
HAM_0005698,['ISIC_0028907'],1
HAM_0005699,['ISIC_0028547'],1
HAM_0005700,['ISIC_0031904'],1
HAM_0005701,['ISIC_0025350'],1
HAM_0005702,['ISIC_0030381'],1
HAM_0005703,['ISIC_0030519'],1
HAM_0005706,['ISIC_0027205'],1
HAM_0005707,['ISIC_0029821'],1
HAM_0005708,['ISIC_0029791'],1
HAM_0005709,['ISIC_0028569'],1
HAM_0005714,['ISIC_0026308'],1
HAM_0005716,['ISIC_0031841'],1
HAM_0005717,['ISIC_0032658'],1
HAM_0005718,['ISIC_0029549'],1
HAM_0005722,['ISIC_0028525'],1
HAM_0005725,['ISIC_0027634'],1
HAM_0005726,['ISIC_0026898'],1
HAM_0005728,['ISIC_0025781'],1
HAM_0005729,['ISIC_0030113'],1
HAM_0005731,['ISIC_0024920'],1
HAM_0005732,['ISIC_0025741'],1
HAM_0005733,['ISIC_0030434'],1
HAM_0005734,['ISIC_0025048'],1
HAM_0005735,['ISIC_0025543'],1
HAM_0005737,['ISIC_0033885'],1
HAM_0005738,['ISIC_0027683'],1
HAM_0005739,['ISIC_0029763'],1
HAM_0005741,['ISIC_0027222'],1
HAM_0005743,['ISIC_0025038'],1
HAM_0005744,['ISIC_0025880'],1
HAM_0005751,['ISIC_0028386'],1
